1274012490247147527,2020-06-19 16:13:42,"En directo, con la nueva promesa del fútbol mundial https://t.co/S9IZNQih0A",False,TweetDeck,,,,,None,,False,1,6,False,False,False,es,65904303,El Complejo Lambda,complejolambda,[],[],"[""https://youtu.be/aeFKqJUD4cg""]"
1273371352817381381,2020-06-17 21:46:03,¡Hoy tampoco hay directo! Estos días estamos atendiendo cuestiones personales. ¡Mañana sí habrá!,False,Twitter for Android,,,,,None,,False,3,17,False,False,,es,65904303,El Complejo Lambda,complejolambda,[],[],[]
1273026376686284800,2020-06-16 22:55:14,"Siguiendo lo que comentábamos ayer, hoy no emitiremos directo, pero esta semana volveremos con nuevos juegos https://t.co/rvwNOTWgVE",False,TweetDeck,,,,,None,,False,1,15,False,False,False,es,65904303,El Complejo Lambda,complejolambda,[],[],"[""https://youtu.be/-Gxcrgmlov8?t=74""]"
1272935576124231680,2020-06-16 16:54:26,RT @Bonoman85: Creo en DOOM https://t.co/XEd7f8jkFJ,False,TweetDeck,,,,,None,,False,10,0,False,False,False,en,65904303,El Complejo Lambda,complejolambda,[],"[""Bonoman85""]",[]
1272653608010551296,2020-06-15 22:13:59,Estamos en directo. Seguimos con Half-Life2: Episode 1 https://t.co/3soQY153gN,False,TweetDeck,,,,,None,,False,1,5,False,False,False,es,65904303,El Complejo Lambda,complejolambda,[],[],"[""https://youtu.be/Q8jXAJREj6A""]"
1272297063213129738,2020-06-14 22:37:12,Estamos en directo con The Outer Worlds para #NintendoSwitch https://t.co/wdm8vvH01B,False,TweetDeck,,,,,None,,False,0,6,False,False,False,en,65904303,El Complejo Lambda,complejolambda,"[""NintendoSwitch""]",[],"[""https://youtu.be/GC7MIyactT8""]"
1271908129333272577,2020-06-13 20:51:43,@ManthysgerZ ¡Gran juego! A disfrutar.,False,Twitter for Android,1271907237758451712,1696709958,ManthysgerZ,,None,,False,0,1,False,False,,es,65904303,El Complejo Lambda,complejolambda,[],"[""ManthysgerZ""]",[]
1271795603694067712,2020-06-13 13:24:35,@Bateuro28 Hoy no va a poder ser.,False,TweetDeck,1271795416011624448,3116771206,Bateuro28,,None,,False,0,1,False,False,,es,65904303,El Complejo Lambda,complejolambda,[],"[""Bateuro28""]",[]
1271778860351315968,2020-06-13 12:18:03,Ya disponible el programa 13x21 con el análisis de Pokémon Espada/Escudo https://t.co/xyoo1cE94J,False,TweetDeck,,,,,None,,False,4,17,False,False,False,es,65904303,El Complejo Lambda,complejolambda,[],[],"[""https://www.ivoox.com/cl-13x21-039-pokemon-espada-escudo-039-audios-mp3_rf_52022540_1.html""]"
1271575607999188992,2020-06-12 22:50:24,"RT @jay_tirlor: Disfrutando del programa con merchandising kazoide @complejolambda Por cierto, me quedé con ganas de que mostraran the elde…",False,Twitter for Android,,,,,None,,False,1,0,False,False,,es,65904303,El Complejo Lambda,complejolambda,[],"[""jay_tirlor"", ""complejolambda""]",[]
1271543571691208709,2020-06-12 20:43:06,Estamos en directo! Hoy hablaremos de Pokémon Espada y Escudo. Puedes escucharnos en: https://t.co/wpk8Ublkuu,False,TweetDeck,,,,,None,,False,0,2,False,False,False,es,65904303,El Complejo Lambda,complejolambda,[],[],"[""https://www.twitch.tv/elcomplejolambda""]"
1271523838069739520,2020-06-12 19:24:41,Esta noche programa 13x21 con el análisis de Pokémon Espada/Escudo https://t.co/6wMyOnDiWt,False,Twitter for Android,,,,,None,,False,4,18,False,False,False,es,65904303,El Complejo Lambda,complejolambda,[],[],"[""http://www.complejolambda.com/2020/06/hoy-programa-13x21-pokemon-espadaescudo.html?m=1""]"
1271399064580567040,2020-06-12 11:08:53,"RT @Victor_Fdz: Ayer me terminé BioShock por primera vez en algo más de 10 años. Más allá de la narrativa y la ambientación, sigue teniendo…",False,TweetDeck,,,,,None,,False,4,0,False,False,,es,65904303,El Complejo Lambda,complejolambda,[],"[""Victor_Fdz""]",[]
1271395772915945472,2020-06-12 10:55:48,Ayer emitimos en directo la presentación de Sony con las primeras novedades de #PlayStation5. ¿Con qué os quedáis de lo visto ayer? https://t.co/XbloyGSvs3,False,TweetDeck,,,,,None,,False,5,14,False,False,False,es,65904303,El Complejo Lambda,complejolambda,"[""PlayStation5""]",[],"[""https://youtu.be/K8GQaXclPQQ""]"
